item_name,brands,label
MOUNTAIN DEW - DIET - 20OZ,pepsi,1
Coke 2 for 2.50,coke,0
Diet coke CFree,coke,0
BVC - Can Cherry Coke Zero 12oz,coke,0
Mountain Dew charged che,pepsi,1
Coke Seltzers,coke,0
OnDemand Coke 2 for 2,coke,0
Coca-Cola 12oz Glass Bottle,coke,0
SB SPEC - 12 pack Coke,coke,0
OnDemand cs Mountain Dew,pepsi,1
BVC - Pepsi Nitro Craft Cola,pepsi,1
BVC - Can Coke Cinnamon 12oz,coke,0
BVC - Bottle Mountain Dew zero spark 20oz(1),pepsi,1
BVC - Bottle Coke Cinnamo,coke,0
Dt Coke 12oz,coke,0
Mountain Dew Rise Pom Blue Burst,pepsi,1
Pepsi Zero 20oz,pepsi,1
BVC Canada Dry Ginger Ale Blackberry,canada dry,2
12 Pack Pepsi,pepsi,1
Coke Coffee Dark Blend,coke,0
Soda 20 oz Canada Dry Ginger Ale,canada dry,2
OnDemand Coke 20 oz,coke,0
MTN DEW RISE ORANGE BREEZE,pepsi,1
PepsiVanilla20oz,pepsi,1
Coca Cola Cherry 24floz,coke,0
BVC - Can Canada Dry Cranberry,canada dry,2
OnDemand Bottle MTN Dew 20 oz,pepsi,1
COKE - SLIM FIESTY CHERRY - 12OZ,coke,0
orange coke,coke,0
Caffeine Free Pepsi,pepsi,1
Pepsi Blue Berry flavor 20 oz,pepsi,1
Coca Cola mini zero sugar,coke,0
Diet Mountain Dew 12oz Can ,pepsi,1
Coca-Cola Caffeine Free Zero Sugar Can 12oz,coke,0
Pepsi Zero*,pepsi,1
Cherry Vanilla Pepsi.,pepsi,1
Mtn dew Baja Gold 20 oz,pepsi,1
BVC - Coke/Pepsi Special,coke,0
BVC - Mountain Dew Voltage,pepsi,1
Pepsi Wild Cherry Zero Sugar,pepsi,1
Diet Mountain Dew20oz,pepsi,1
20Z PT 24LS SH_DT COKE,coke,0
Bottle Canada Dry Ginger Ale & Lemonade 20oz,canada dry,2
BVC - Coke Diet Blood Orange 12oz,coke,0
canned diet coke,coke,0
BVC - Can Coke Diet 12z,coke,0
Dt Cherry Pepsi Vanilla 20oz,pepsi,1
BVC - canada dry Triple Berry,canada dry,2
Pepsi Mango 20oz,pepsi,1
12oz Can Coke Classic,coke,0
BVC - 12 pk Can Coke Classic 12oz,coke,0
BVC-Pepsi Cherry Vanilla,pepsi,1
Can Mini Coca Cola 7.5 oz,coke,0
MTN Dew Merry Mash up,pepsi,1
Coke coffee,coke,0
Diet Pepsi Original 1 Liter,pepsi,1
MTN DEW ZERO CAN,pepsi,1
coke cherry vanilla,coke,0
Mountain Dew Code Red 24oz,pepsi,1
BVC - Bottle Coca-Cola,coke,0
BVC-Bottle Coke Dream,coke,0
Can Pepsi Zero  Max 20oz,pepsi,1
cokelife12oz,coke,0
Coke | Classic,coke,0
pepsiwildcherryzero,pepsi,1
Can Mtn Dew Major Melon,pepsi,1
Diet Lime Coke,coke,0
BVC - Can Pepsi Sierra Mist12oz(1),pepsi,1
Bottle Mountain Dew merry mash 20oz,pepsi,1
BVC - Bottle Mountain Dew Zero 1,pepsi,1
BVC -Mountain Dew Baja Gold,pepsi,1
BVC - Bottle Coca-Cola Life 20oz,coke,0
Bottle Pepsi Vanilla20oz,pepsi,1
Canada Dry  Watermelon 12,canada dry,2
Coca cola Zero 12 fl oz.,coke,0
bvc - bottle mountain dew diet 2,pepsi,1
Diet Coke 16.9oz bottle,coke,0
Mtn Dew Ice,pepsi,1
Coke Bottle 16.9oz,coke,0
Bottle Canada Dry Ginger Ale and Orangeade 20oz,canada dry,2
BVC -Mountain Dew Baja Blast,pepsi,1
Coke Dreamworld Zero Sugar,coke,0
BVC - Pepsi Can 8.5 oz.,pepsi,1
12 oz diet pepsi,pepsi,1
Large Coke Fountain,coke,0
Mountain Dew 20oz,pepsi,1
MTN DEW MERRY MASH-UP,pepsi,1
Canada Dry Ginger Ale Soda and Lemonade 16.9oz,canada dry,2
Bottle Coke 16.9,coke,0
BVC - Diet Coke Feisty Cherry,coke,0
BVC - Bottle Mtn Dew Zero Sugar Frost Bite 20oz,pepsi,1
Coke Fountain 16 oz.,coke,0
Coke Zero Sugar 20fl,coke,0
Mountain Dew Zero Blast,pepsi,1
Diet Coke 1 liter,coke,0
Mountain Dew - Major Melon,pepsi,1
pepsi cream soda,pepsi,1
BVC - Can  Pepsi 12oz,pepsi,1
coca-cola cherry vanilla,coke,0
Soda Mountain Dew  Fruit Quake 2,pepsi,1
M NSM | Coke | Zero BTL 16.9 F,coke,0
Pepsi  Zero 16.9 oz,pepsi,1
Cherry Vanilla Coke 20oz,coke,0
COCA-COLA ZERO SUGAR,coke,0
BVC - Can Mountain Dew Liberty Brew,pepsi,1
Bottle Pepsi Diet w/Lemon 20oz,pepsi,1
R NSM BTL Coke diet 20 F PKG,coke,0
MTN Dew Maui Burst,pepsi,1
BVC - 12 for $12 Coke,coke,0
Diet Pepsi 16oz,pepsi,1
Diet Coke 12pk cans,coke,0
Coke Bear,coke,0
BVC -Coca Cola Orange Vanilla Diet,coke,0
Pepsi zero 20 oz,pepsi,1
Pepsi cream soda Zero,pepsi,1
Diet Mountain Dew 20oz,pepsi,1
BVC -Coca Cola Orange Vanilla,coke,0
OnDemand Cherry Coke Zero,coke,0
BVC - Mountain Dew Baja ,pepsi,1
Cherry Coke 16.9oz,coke,0
BVC- Mountain Dew 20z,pepsi,1
Diet Coke Glass 8 fl oz,coke,0
BVC - Can Mountain Dew zero,pepsi,1
BVC Bottle Mountain Dew,pepsi,1
Soda 20 oz Pepsi Diet,pepsi,1
M NOO | Coke | Cherry Vanilla BTL 20 F,coke,0
Bottle Pepsi Summer Mix 20oz,pepsi,1
Soda 20 oz Mountain Dew,pepsi,1
BVC - Bottle Pepsi Next 20oz,pepsi,1
BVC - Coke 12 Pack ,coke,0
BVC -mtn dew voltage,pepsi,1
M NSM | Pepsi | Mt. Dew BTL 16.9 F,pepsi,1
M NSM | Pepsi | 7up Zero BTL 16.9 F,pepsi,1
Mtn Dew Kickstart Midnight Grape,pepsi,1
BVC  Bottle Pepsi Wild Cherry 20oz,pepsi,1
Soda Mountain Dew Zero Sugar 20oz Bottle,pepsi,1
Diet Coke Bottle,coke,0
BVC - Diet Coke 12 Pack ,coke,0
Coca cola Original 12 fl oz.,coke,0
Bundle Nitro Pepsi,pepsi,1
Mini Coke,coke,0
Coca-Cola Mexican Soda,coke,0
BVC - Mountain Dew Baja Blast 20oz,pepsi,1
Coke Cherry Van 20oz,coke,0
pepsi-cola real sugar,pepsi,1
BVC - Pepsi Mountain Dew Baja Gold,pepsi,1
Coke Cinnamon 20oz,coke,0
BVC- Soda 20 oz Canada dry tea ale,canada dry,2
can diet pepsi,pepsi,1
Bottle Coke Zero Cherry 20oz Bottle,coke,0
mountain dew flaming hot,pepsi,1
Coca Cola Limited Edition DW 20oz,coke,0
BVC - Vanilla Coke,coke,0
Can Canada Dry Peach Mango 12oz,canada dry,2
canada dry mandarin orange,canada dry,2
BVC - Bottle Pepsi Zero Sugar 20,pepsi,1
BVC - Coke Coffee_Dark Blend,coke,0
BVC slim can Coke 12oz Diet ginger Lime,coke,0
Canada Dry Orange,canada dry,2
Can Coca Cola Marshmello's,coke,0
Coca Cola Classic 20oz,coke,0
Bottle Coke orange Vanilla 20oz(1),coke,0
12oz Pepsi Zero Sugar,pepsi,1
BVC - Bottle Mountain Dew Merry ,pepsi,1
Coke Cherry + Dasani,coke,0
Canada Dry Ginger Ale 12 oz Can,canada dry,2
coca cola orange vanilla,coke,0
M NSM DIET PEPSI CAN 12 F,pepsi,1
Z_BVC-Can Coke Diet 12oz,coke,0
COKE X 2,coke,0
Coke Can B Orange,coke,0
BVC - Bottle Pepsi Diet Twist 20oz,pepsi,1
Mountain Dew Special,pepsi,1
Bottle Pepsi Vanilla 20oz,pepsi,1
Coke Energy Vanillia Coffee,coke,0
BVC Mountain Dew 20oz Baja Blast,pepsi,1
Coke Cali Rasp,coke,0
Coca-Cola California Raspberry 12oz,coke,0
Bottle Mountain Dew Merry 20oz,pepsi,1
cherry vanilla coca cola 20 oz,coke,0
BVR - Mountain Dew Spark Zero 20oz,pepsi,1
Can Mtn Dew Waterrmelon 12oz,pepsi,1
zCanada Dry Lemon Lime,canada dry,2
pepsi wild cherry zero sugar,pepsi,1
canada dry ginger zero,canada dry,2
Bottle Coke Starlight Zero Sugar,coke,0
zCanada Dry Mandarin,canada dry,2
mountain dew merry,pepsi,1
Dreamworld Coke,coke,0
coke 12 oz can diet mango,coke,0
BVC - Bottle Mountain Dew major mellon,pepsi,1
Bottle Coke Diet Cherry 20oz,coke,0
mountain dew code red,pepsi,1
Mtn Dew Cherry Lime Lift,pepsi,1
DT PEPSI 7.5 OZ CN,pepsi,1
Mtn dew zero,pepsi,1
BVC - Mtn Dew Zero,pepsi,1
M NSM | Pepsi | A&W Root Beer BTL 16.9 F,pepsi,1
M NSM | Pepsi | 7UP BTL 16.9 F,pepsi,1
Pepsi Vanilla 20 oz,pepsi,1
M NSM | Pepsi | Diet Dr. Pepper BTL 16.9 F,pepsi,1
Canada Dry Mandarin Orange Spark,canada dry,2
BVC - canada dry gingerale/lemonade,canada dry,2
Canada Dry 7.5oz can,canada dry,2
Coke-Cola 20oz,coke,0
BVC - Bottle Pepsi zero 20oz,pepsi,1
coke cherry vanilla,coke,0
20Oz Pl Pepsi Ss Crm Sda Cola 1/,pepsi,1
Coca Cola Dreamworld,coke,0
Coke 24oz,coke,0
Bottled Mountain Dew Diet(1),pepsi,1
Canada Dry Cran Lime,canada dry,2
COKE ZERO - 20OZ,coke,0
Coke Zero Caffeine,coke,0
BVC - Diet Coke Mini Can,coke,0
Pepsi/Chips,pepsi,1
"Coca Cola Coffee, Caramel",coke,0
Soda Coke Zero ,coke,0
BVC -Caffeine Free Diet Coke 12o,coke,0
M NSM PEPSI CAN 12 F,pepsi,1
mtn dew code red,pepsi,1
Energy Cherry Coke,coke,0
Coke Marshmello,coke,0
Can Mtn Dew Kickstart Pineapple,pepsi,1
Coke Coffee Zero Sugar Dark,coke,0
Mountain Dew Ice,pepsi,1
Soda Coke Cinnamon 20oz Bottle,coke,0
Cherry Coke Bottle 20 oz.,coke,0
Bev - Coke ZERO Sugar Orange Vanilla 12oz can,coke,0
coke cherry zore,coke,0
BVC- Bottle Coke  Aluminum 8.5oz,coke,0
12 Pack Pepsi,pepsi,1
BVC- Soda 20 oz Mountain Dew Die,pepsi,1
Canada Dry Pom Cherry,canada dry,2
Diet Coke Bottle,coke,0
Coke Bottle 6 Pack,coke,0
12 PK Pepsi,pepsi,1
12 PK Diet Pepsi,pepsi,1
Coke with Coffee Dark Blend Zero,coke,0
Coca Cola Life 8 oz Bottle,coke,0
DIET PEPSI,pepsi,1
BVC - MTN Dew Mango,pepsi,1
MOUNTAIN DEW,pepsi,1
BVC - Mountain Dew Rise Berry Bl,pepsi,1
OnDemand Diet Coke,coke,0
BVC - Bottle Mountain Dew Holiday,pepsi,1
Coca Cola | Diet,coke,0
Mountain Dew Zero 12oz,pepsi,1
BVC - Can Diet Lime Coca Cola 12,coke,0
Soda 20 oz Pepsi Regular,pepsi,1
mtn dew baja punch,pepsi,1
Bottle Coke Org/van 20oz,coke,0
GRO-Soda Coke 12pk,coke,0
Coke dream world ,coke,0
Canada Dry Ginger Ale with Lemon,canada dry,2
Canada Dry Zero Sugar,canada dry,2
mtn dew kickstart fruit punch ,pepsi,1
Mtn Dew Frost Bite 12oz,pepsi,1
Coke Caffein Free 12oz Can,coke,0
Mountain dew Voodew,pepsi,1
BVC - Bottle Pepsi Wild Cherry Zero 20 oz,pepsi,1
BVC slim can Coke 12oz blueberry Acai,coke,0
OnDemand Coke Zero,coke,0
Coca-Cola ZERO,coke,0
Diet Coke Blood Orange,coke,0
BVC - Bottle Canada Dry Green Tea 20oz,canada dry,2
BVC - Bottle Pepsi Cherry zero 20 oz,pepsi,1
MTN Dew- Code Red,pepsi,1
BVC - Can Seltzer CANADA DRY Original,canada dry,2
Diet Coke Ginger Lime Ca,coke,0
Canada Dry Ginger Ale an,canada dry,2
Coca Cola Special,coke,0
BVC - Bottle Mountain Dew 20oz Merry Mash-up,pepsi,1
wild Cherry zero Pepsi 12oz Can,pepsi,1
Nitro Pepsi Vanilla Draft Cola 1,pepsi,1
1893 Ginger Cola - Pepsi - 12oz,pepsi,1
Diet Coke (Caffeine Free) 20 oz,coke,0
12oz coke,coke,0
Wild Dite Pepsi,pepsi,1
pepsi 12oz can,pepsi,1
Mtn Dew Baja Mnago Gem 20oz,pepsi,1
Mtn Dew Original 16fl oz,pepsi,1
Soda Coke energy 12oz Can,coke,0
BVC - CF Dt Pepsi 20oz,pepsi,1
Soda Coke energy zero 12oz Can,coke,0
BVC - Bottle Pepsi Zero 20oz,pepsi,1
BVC - Bottle Coca Cola Life 20 oz,coke,0
7.5ZC3X8P COCA COLA ZRO,coke,0
DIET COKE,coke,0
Coke Zero Cherry Vanilla 20z,coke,0
BVC - Canada Dry Sparkling Green,canada dry,2
cokeenergyzero,coke,0
canada dry ginger lemon,canada dry,2
M NSM | Pepsi | Dr. Pepper BTL 16.9 F,pepsi,1
Coke Diet 20oz,coke,0
Pepsi Black Currant Cola 12oz,pepsi,1
Pepsi Mango 20oz Bottle,pepsi,1
16 oz Diet Coke Can ,coke,0
Can Mountain Dew voltage,pepsi,1
PEPSI DIET 20 OZ,pepsi,1
Cherry Coke,coke,0
"Choose 2: Pepsi, Pepsi Zero, MDe",pepsi,1
Coke16oz,coke,0
BVC - Bottle Coke 20oz December Special,coke,0
Coke zero caffeine,coke,0
Bottle Coke Cherry vanilla 20oz(1),coke,0
Soda Mountain Dew  Zero 20oz Bot,pepsi,1
Canada Dry Apple 12oz,canada dry,2
PROMO 2 for Bottle Pepsi 20oz(1),pepsi,1
Coke Strawberry Guava  12floz,coke,0
M NSM COKE ZERO CAN 12 F,coke,0
Coke Cherry-Can,coke,0
Mountain Dew Pineapple Kick,pepsi,1
Soda - Diet Coke,coke,0
zCanada Dry Diet Ginger ale,canada dry,2
Pepsi blue,pepsi,1
Mtn Dew Baja Gold 20fl oz,pepsi,1
Mtn Dew Can,pepsi,1
Soda Coke Zero 20oz,coke,0
BVC - Bottle Coke Starlight 20oz(1),coke,0
Coke Mini Can,coke,0
Bottle Pepsi Wild Cherry Zero Sugar 20oz,pepsi,1
Bottle Pepsi Diet w/Lemon NFL Edition 20oz,pepsi,1
Coca-Cola Cherry Vanilla Zero Sugar 20oz,coke,0
BVR - Mountain Dew Ginger Snap 20oz,pepsi,1
MOUNTAIN DEW - KICKSTART ORANGE ,pepsi,1
BVC Pepsi Cherry 20oz,pepsi,1
Coca Cola Energy Drink Cherry 12,coke,0
BVC- Pepsi 20oz Max Zero,pepsi,1
mtn dew voltage 20oz Bottle,pepsi,1
BVC- Pepsi Cherry 20z,pepsi,1
Pepsi Wild Cherry Can,pepsi,1
Mini Diet Coke,coke,0
Died Wild Cherry Pepsi,pepsi,1
BVC - Pepsi One,pepsi,1
COKE 7.5OZ CAN,coke,0
BVC- Can 12 oz Coke Zero,coke,0
BVC - Bottle Pepsi Cherry Vanill,pepsi,1
BVC - Bottle Coke Dreamworld Zer,coke,0
Canada dry (20 oz),canada dry,2
Coke Glass Bottle 500ml,coke,0
coke cherry energy,coke,0
Cinnamon Coke,coke,0
Pepsi,pepsi,1
Mtn Dew Ginerbread,pepsi,1
Bottle Mountain Dew Fruit Quake ,pepsi,1
Pepsi Zero Sugar Can,pepsi,1
coca-cola de mexico,coke,0
Mtn Dew Strawberry Melon Spark,pepsi,1
cokecinnamon,coke,0
Bottle Mountain Dew Game Fuel  20oz,pepsi,1
Mountain Dew VooDew,pepsi,1
bottled coke,coke,0
BVC - Bottle Coke Blak 8oz,coke,0
MTN DEW BAJA PUNCH,pepsi,1
Pepsi 8.45 oz. glass bot,pepsi,1
Medium Coke ZeroÂ®,coke,0
Bottled Diet Pepsi(1),pepsi,1
BEV - Soda Coke Diet 12oz,coke,0
Mountain Dew Zero 20oz,pepsi,1
canada dry lemon lime,canada dry,2
Bottle Pepsi One 20oz,pepsi,1
Coca Cola Starlight 20 oz,coke,0
Cinnamon Coke 12 oz Can,coke,0
caffeine free coke zero 12 oz ca,coke,0
glass Coke Classic 12oz,coke,0
Cup of Ice 16oz Pepsi,pepsi,1
Pepsi/Lays Combo,pepsi,1
COKE CHERRY,coke,0
COKE2,coke,0
COKE00,coke,0
Bottle Mountain Dew spark 20oz,pepsi,1
COCA COLA 1L,coke,0
OnDemand Diet Pepsi 20oz,pepsi,1
Canada Dry Lemon Line Sparkeling Water 20oz,canada dry,2
Coca cola Zero Cherry Vanilla,coke,0
Dreamworld Coca Cola,coke,0
COKE WITH COFFEE MOCHA,coke,0
Coke Diet Coke,coke,0
SMALL COKE,coke,0
Canada Dry Black Cherry,canada dry,2
Canada Dry Lemon-Lime seltzer wa,canada dry,2
Diet Coke-can,coke,0
Soda 20 oz Canada dry Lemon Lime,canada dry,2
BVC - Coke 8.5z,coke,0
Coke Zero Sugar 20oz,coke,0
Classic Coke 16.9 oz,coke,0
Bottle Coke  Cherry Vanilla 20oz,coke,0
BVC - Diet Coke Zesty Blood Orange 12oz,coke,0
BVC- Soda 20 oz Pepsi next,pepsi,1
diet coke 8 pack mini,coke,0
Soda Pepsi Watermelon Crush 20oz,pepsi,1
Pepsi Nitro 13.65 oz can,pepsi,1
Coke Cherry 20oz,coke,0
ZeroPepsi 20oz,pepsi,1
Bottle Diet Pepsi Wild Cherry 20oz,pepsi,1
Pepsi Bottle,pepsi,1
BVC- Diet Coke Can 12oz Ginger Lime,coke,0
"MKT Coke, Diet 20oz",coke,0
Bundle a Mexican Pepsi or Orange,pepsi,1
BVC - Bottle Mountain Dew 20oz Merry Mesh-up,pepsi,1
Coca-Cola Can 12flOz,coke,0
"MKT Diet Pepsi, 20oz",pepsi,1
BVC - Can Coke Lime 12oz,coke,0
M NSM | Coke Cola | Diet CAN 7.5 F,coke,0
Bottle Pepsi 12oz,pepsi,1
MKT Diet Pepsi 20oz Bottle,pepsi,1
Mountain Dew Flamin Hot,pepsi,1
Mountain Dew ICE,pepsi,1
BVC - Bottle Pepsi mango 20oz,pepsi,1
Can Coca-Cola Coffee Caramel,coke,0
Coca Cola Life 20fl oz,coke,0
BVC - Can Seltzer CANADA DRY Lemon Lime,canada dry,2
BVC - Mountain Dew Pitch Black 20oz,pepsi,1
Coca Cola 12oz,coke,0
Mountain Dew 20oz Major Melon,pepsi,1
Coffee Coke,coke,0
Diet Pepsi Vanilla 12oz,pepsi,1
BVC- Diet Coke,coke,0
BVC - Mountain Dew Diet 20oz,pepsi,1
BVC Coke 12oz Dr Pepper Cherry,coke,0
Mountain Dew merry 20oz,pepsi,1
coke vanilla 20 oz,coke,0
Coca Cola Georgia Peach,coke,0
PEPSI - 20OZ,pepsi,1
"Coca Cola, 16 oz",coke,0
Coca Cola Orange Vanilla 20fl oz,coke,0
Diet Pepsi Wild Cherry 20oz,pepsi,1
Diet Canada Dry - Ginger Ale,canada dry,2
BVC - Bottle Coke Diet 16oz,coke,0
BVC - Diet Pepsi Wild Cherry,pepsi,1
zzzBVC - Coke Reg 20z,coke,0
zzzBVC - Pepsi,pepsi,1
zzzBVC - Coke Zero,coke,0
Canada Dry Sparkling Seltzer,canada dry,2
BVC - Canada Dry Black Cherry,canada dry,2
D Pepsi 20oz,pepsi,1
Pepsi mango,pepsi,1
Coke Dreamworld Limited Edition ,coke,0
Canada Dry Ginger Ale Orangeade,canada dry,2
BVC-zCanada Dry Lemon Lime,canada dry,2
Coca Cola Orange Vanilla 20fl oz,coke,0
BVR - Mountain Dew Diet 12oz,pepsi,1
BVC- Bottle Mountain Dew White Label,pepsi,1
Lemon Lime Mtn Dew20oz,pepsi,1
Soda Pepsi Zero Sugar Wild Cherr,pepsi,1
BVC- Mountain Dew Voltage 20oz,pepsi,1
Coca cola Cinnamon 20oz,coke,0
BVC - Cherry Pepsi Vanilla 20oz,pepsi,1
Bottle Canada Dry Triple Berry Seltzer 20oz,canada dry,2
D. Coke Alum. can 12 oz,coke,0
Small Coke Fountain,coke,0
BEV - Soda Coke Classic 12oz,coke,0
Can Coke Cherry Zero 12oz,coke,0
20 ounce Cherry Coke Zero Sugar,coke,0
Mtn Dew Voodew 20 oz,pepsi,1
BVC - Bottle Coke Vanilla/ORANGE 20oz,coke,0
Canada Dry Black Cherry 12oz,canada dry,2
BVC - Coke with Coffee_Caramel,coke,0
Pepsi (.50),pepsi,1
Soda Canada Dry 20oz Bottle,canada dry,2
BVC- Coke Zero 8.5z,coke,0
splash coke,coke,0
Coke 2 for $3,coke,0
BVC - Bottle Pepsi Diet w/Lemon 20oz,pepsi,1
Coca Cola Zero Sugar - Cherry 12,coke,0
M NSM Mountain Dew CAN 12 F,pepsi,1
Mtn Dew Baja Blast zero Sugar 12oz,pepsi,1
Pepsi 1.50,pepsi,1
CAN COKE REG,coke,0
BVC - Can Canada Dry Lemonade Gi,canada dry,2
BVC - Bottle Pepsi Diet Jazz Straw & Cream 20oz,pepsi,1
pepsi vanilla,pepsi,1
BVC - Can Coke Caffeine Free 12o,coke,0
Mango Pepsi,pepsi,1
Coca-cola Cherry Vanilla,coke,0
BVC - Diet Coke Can,coke,0
BVC - Coke Gift Bottle,coke,0
BVC - Bottle Coke Diet Liter,coke,0
Refillable Coke Cup,coke,0
REGULAR COKE 20 OZ,coke,0
Mountain Dew Flamin' Hot 20 oz,pepsi,1
Mountain Dew 12oz Can,pepsi,1
Pepsi Real Sugar 20oz,pepsi,1
BVC - Pepsi 20oz zero,pepsi,1
Bottle Mountain Dew Cherry 20oz,pepsi,1
Diet Pepsi wild cherry 1,pepsi,1
Mountain Dew Zero Sugar Raspberry Lemon,pepsi,1
Canada Dry Original Sparkling Se,canada dry,2
BVC - Bottle Coke Orange Van,coke,0
Diet Pepsi Wild Cherry,pepsi,1
BVC - DIET PEPSI CAN 12OZ,pepsi,1
BVC - Can Seltzer CANADA DRY Black Cherry,canada dry,2
Coke with Coffee 12oz can,coke,0
Nose/coke,coke,0
M NSM | Coke | Original BTL 16.9 F,coke,0
12oz Can Diet Pepsi Orig,pepsi,1
16oz MTN DEW,pepsi,1
MKT Coke 20oz,coke,0
Pepsi $2.50,pepsi,1
Coca Cola Cherry Vanilla 20oz,coke,0
BVC - Can Wild Cherry Pepsi 16oz,pepsi,1
BVC - Can CokeVanilla 12oz,coke,0
Can Mountain Dew Baja Gold,pepsi,1
2 Pepsi For 2.50,pepsi,1
16oz Diet Coke,coke,0
BVC - Can Canada Dry Orange Spar,canada dry,2
Can Canada Dry,canada dry,2
BEV - Coke 2 for 2.50,coke,0
Coke 8.5 alumininium,coke,0
20oz Pepsi & Lay's,pepsi,1
BVC- Diet Coke Can 12oz Strawberry Guava,coke,0
Pepsi Combo,pepsi,1
Glass Coke,coke,0
COCA COLA - ORIGINAL GLASS - 12OZ,coke,0
Mini Coca Cola Case 6/7.5oz,coke,0
Coke can 12 fl oz,coke,0
Bottle Diet Coke 20 oz,coke,0
bev-Pepsi - Mountain Dew - diet,pepsi,1
Mtn Dew. can,pepsi,1
Mtn Dew Kickstart Pineapple Oran,pepsi,1
Coke Energy Dark Blend Coffee,coke,0
BVC- Coca Cola Cherry Vanilla 16.9 fl oz,coke,0
Mountain Dew Kickstart Pineapple,pepsi,1
Diet Pepsi Caffeine Free - 20oz,pepsi,1
COCA COLA 16 OZ.,coke,0
Diet Coke Twisted Mango,coke,0
Mtn Dew Ice,pepsi,1
Soda 20oz Coke,coke,0
Can Diet Coke Ginger Lime 12 oz.,coke,0
BVC - Bottle Pepsi Next,pepsi,1
Mountain Dew Melon Zero  20oz,pepsi,1
BVC - Pepsi 20oz Diet Lemon(1),pepsi,1
coke dreamworld 20oz Bottle,coke,0
BVC - Coke Black Cherry,coke,0
BVC - 1893 Original Cola-Pepsi 12oz,pepsi,1
Coke Classic 20oz Bottle,coke,0
coke enrgyzero sugar 12oz,coke,0
Mtn Dew Rise Tropical,pepsi,1
NEX Mountain Dew Kickstart Mango Lime,pepsi,1
Mtn Dew Rise Pomegranate,pepsi,1
BVC- Soda 20 oz Mountain Dew,pepsi,1
Mtn Dew Voo Dew12oz,pepsi,1
Diet Coke Soda 20 oz. Bottle,coke,0
BVC- Soda 20 oz Coke Zero Cherry,coke,0
12PK FRDG PK DT COKE,coke,0
Diet Pepsi Caffeine Free,pepsi,1
Coke AM $1,coke,0
Pepsi - Wild Cherry 12oz,pepsi,1
Mtn. Dew Baja Gold,pepsi,1
BVC -Coke Caffeine Free can 12oz,coke,0
bvc - Energy Coke  12 oz  ,coke,0
BVC- Soda 20 oz Coke Zero,coke,0
BVC- Soda 20 oz Coke Reg,coke,0
2/2.00 Pepsi Products,pepsi,1
Can pepsi diet  12oz,pepsi,1
BVC- Soda 20 oz Coke Diet Black Cherry Vanilla,coke,0
Soda 20 oz Pepsi Max Zero,pepsi,1
Mountain Dew 12oz Can,pepsi,1
BVC - Bottle Pepsi Ginger Cola,pepsi,1
BVC- Soda 20 oz Pepsi Diet,pepsi,1
Diet Coke/Pepsi 12 oz,coke,0
Hot Line Combo-Coke,coke,0
Coke Sprite Lemonade  20floz,coke,0
BVC- Soda 20 oz Coke Diet,coke,0
Coke Orange Vanilla  20floz,coke,0
OnDemand cs pepsi,pepsi,1
OnDemand Coke Zero 20 oz,coke,0
OnDemand Pepsi,pepsi,1
Diet Coke 2L,coke,0
Pepsi zero cherry,pepsi,1
Nitro Pepsi Can Draft Cola,pepsi,1
ORANGE COKE,coke,0
MTN DEW DIET,pepsi,1
BVC - Coke_Cinnamon (20 oz Bottle),coke,0
OnDemand cs Cherry Pepsi,pepsi,1
DIRT COKE,coke,0
BVC Mountain Dew Black L,pepsi,1
Mountain Dew Ice 16oz,pepsi,1
MINI DT COKE,coke,0
16.9 oz Coke Zero,coke,0
Coke 12oz. can,coke,0
MINI DIET COKE,coke,0
Cherry Coke Vanilla,coke,0
BVC Soda 20oz Pepsi Mist Twst cranberry lemon lime,pepsi,1
RT-Bottle Pepsi Throwback 20oz,pepsi,1
Mtn Dew Fruit Quake 12oz,pepsi,1
Canada dry ginger ale cans,canada dry,2
Mountain Dew Arctic Burst 20oz,pepsi,1
16.9 oz Coke,coke,0
Can Coke Zero Orange 12oz,coke,0
Coke Zero Sugar 16.9oz,coke,0
Bottle Coke LTO 20oz,coke,0
Dt. Pepsi Wild Cherry,pepsi,1
BVC - Bottle Pepsi Diet Classic ,pepsi,1
BVC - bottle pepsi 20oz,pepsi,1
BVC - Bottle diet pepsi 20oz,pepsi,1
Bottle Pepsi Diet w/Lime 20oz,pepsi,1
BVC - Coke Diet 8.5z,coke,0
BVC   MTN Dew,pepsi,1
soda coke 20oz,coke,0
Coke Cherry Vanilla Zero 20oz,coke,0
Diet Pepsi Lime 12oz,pepsi,1
BVC - Bottle Mountain Dew Merry Mash Up 20oz,pepsi,1
Bottle Pepsi 1893 Original 12oz,pepsi,1
BVC MTN DEW ZEO,pepsi,1
Bottle Pepsi Diet Jazz Straw & Cream 20oz,pepsi,1
COKE DIET,coke,0
BVC-Bottle Pepsi Throwback 20oz,pepsi,1
20floz Cherry Vanilla Coke Zero,coke,0
Coke Zero Sugar 20oz,coke,0
coca cola cherry vanilla,coke,0
CF Dt Pepsi 20oz,pepsi,1
BVC - Bottle Coke Diet 16.9 oz,coke,0
MTN Dew Voodew,pepsi,1
BVC - Bottle Pepsi Caffeine Free 20oz,pepsi,1
MTN Dew Gold,pepsi,1
"Diet Coke, 16 oz",coke,0
Canada Dry Ginger Ale 20oz,canada dry,2
mtn dew voo dew,pepsi,1
Cinnamon Coke,coke,0
Liberty Mountain Dew 20oz,pepsi,1
